date,temperature,wind_speed,wind_gust,wind_direction,uv_index,solar_irradiance,pressure,precipitation_rate,precipitation_accumulated,illuminance,humidity
2022-10-14 12:00:00+00:00,15.738990888440364,3.2058202991009184,4.196972415133031,119.23853211009174,2.7981651376146788,0.0,991.0793473857806,0.0,252.73001099999968,425387.84403669724,66.76146788990826
2022-10-14 13:00:00+00:00,16.359722287314813,2.9057519577083344,3.86041662441204,81.20370370370371,2.5972222222222223,0.0,990.5855091222227,0.0,252.73001099999968,397119.1666666667,62.875
2022-10-14 14:00:00+00:00,15.721100907844036,2.8504386416055048,3.7290825057477064,84.13302752293578,1.0275229357798166,0.0,990.121184463303,0.0,252.73001099999968,195646.14678899082,68.36238532110092
2022-10-14 15:00:00+00:00,14.305140210000001,3.1604150734392533,4.110981245032714,110.2196261682243,0.0514018691588785,0.0,989.9949032789723,0.0,252.73001099999968,86131.21495327103,76.60280373831776
2022-10-14 16:00:00+00:00,12.413684147526316,2.5329537715473687,3.1190525858368443,65.2,0.0,0.0,990.2286421921056,1.5881696198947375,253.0989786410523,11102.526315789473,88.41578947368421
2022-10-14 17:00:00+00:00,11.007762586575343,0.9392402153196338,1.1527397042876766,159.50228310502283,0.0,0.0,990.1615182520549,0.424491986757991,254.41870573744202,901.2328767123288,94.69406392694064
2022-10-14 18:00:00+00:00,10.899999620000013,0.4029431354220188,0.5614678791422004,135.19266055045873,0.0,0.0,990.1190185550462,0.0,254.50801089999905,0.0,95.0
2022-10-14 19:00:00+00:00,10.719090951409086,0.4191854706409091,0.5888181706272718,162.48181818181817,0.0,0.0,990.0843847104552,0.0,254.50801089999905,0.0,95.93636363636364
2022-10-14 20:00:00+00:00,10.925560310627812,1.0070081077085205,1.2349775552690596,207.9103139013453,0.0,0.0,989.7576543017938,0.0,254.50801089999902,0.0,95.07174887892377
2022-10-14 21:00:00+00:00,10.57798161651376,0.6883119509633028,0.879633010880736,217.6651376146789,0.0,0.0,989.4582998284402,0.0,254.50801089999905,0.0,95.79816513761467
2022-10-14 22:00:00+00:00,9.822973173518008,1.6752703208108117,2.019324286490996,212.26576576576576,0.0,0.0,988.9690216346843,0.0,254.50801089999902,0.0,97.59909909909909
2022-10-14 23:00:00+00:00,9.826817993927289,1.5971200606999991,1.875409055718185,208.71818181818182,0.0,0.0,988.1940790354544,0.0,254.50801089999905,0.0,98.98636363636363
2022-10-15 00:00:00+00:00,9.899540906027546,2.221800084564221,2.5663760987247732,202.78440366972478,0.0,0.0,987.4203362399085,0.0,254.50801089999905,0.0,98.92660550458716
2022-10-15 01:00:00+00:00,10.11059904313825,2.6006323574838714,2.994193493474656,201.3364055299539,0.0,0.0,986.5596676308751,0.8708496093087553,254.74679224193622,0.0,98.0
2022-10-15 02:00:00+00:00,10.439269526986296,2.722738005803652,3.276575297529682,196.45205479452054,0.0,0.0,985.2196585579906,1.8997798553516005,256.3324026721456,0.0,98.00456621004567
2022-10-15 03:00:00+00:00,10.50733947743119,3.072293694990827,3.7244036034495385,208.1834862385321,0.0,0.0,984.2004436522933,2.572632675793581,258.47296943119215,0.0,97.20183486238533
2022-10-15 04:00:00+00:00,10.323963187050687,3.4829420560506894,4.21631330735945,202.67281105990784,0.0,0.0,983.1971128963131,1.0394011466405522,260.6906206612893,0.0,97.83410138248848
2022-10-15 05:00:00+00:00,10.484018277853881,3.831064987968035,4.718082125515984,211.57077625570776,0.0,0.0,982.7275652589041,0.0,260.8580016999991,0.958904109589041,97.42922374429224
2022-10-15 06:00:00+00:00,10.633944957614679,3.9186515233990833,4.915183401050459,179.37614678899084,0.0,0.0,982.5936038499992,0.0,260.8580016999991,6367.339449541284,96.47247706422019
2022-10-15 07:00:00+00:00,10.669124567557597,3.7031485216359425,4.641704989073733,191.1520737327189,0.0,0.0,982.4787994285712,0.0,260.8580016999991,50653.6866359447,94.17972350230414
2022-10-15 08:00:00+00:00,11.026940594155251,4.1571819047762535,5.281643778360734,170.90867579908675,0.0684931506849315,0.0,982.624756415525,0.0,260.8580016999991,73194.29223744292,91.97260273972603
2022-10-15 09:00:00+00:00,11.735483750138254,4.944258244889396,6.268064400165899,149.44700460829492,0.847926267281106,0.0,983.2039027069118,0.0,260.8580016999991,177262.35023041474,84.82949308755761
2022-10-15 10:00:00+00:00,12.176233197488788,6.030497074161427,7.977040255466364,120.5201793721973,1.3721973094170403,0.0,983.5372935717477,0.0,260.8580016999991,244011.1659192825,73.25560538116592
2022-10-15 11:00:00+00:00,12.70090497995475,4.825920541904977,6.35999991886425,117.4027149321267,1.4796380090497738,0.0,983.7868202162899,0.0,260.8580016999991,257578.37104072399,66.72398190045249
2022-10-15 12:00:00+00:00,13.215348846930235,5.328426254646509,6.779441756939537,162.25581395348837,2.1348837209302327,0.0,983.8010262432559,0.0,260.8580016999991,331878.18604651163,65.46511627906976
2022-10-15 13:00:00+00:00,13.94644547872038,5.585708259985783,7.079573357805682,171.00947867298578,2.18957345971564,0.0,983.4744528796201,0.0,260.8580016999991,357318.57819905214,58.7345971563981
2022-10-15 14:00:00+00:00,14.207762487671236,5.172290607141548,6.727808129356161,150.3744292237443,1.2328767123287672,0.0,983.2424185401832,0.0,260.8580016999991,229217.21461187216,55.210045662100455
2022-10-15 15:00:00+00:00,12.752763762763822,4.755568013135677,5.886783824005023,200.99497487437185,0.3969849246231156,0.0,983.0171284909547,0.0,260.85800169999914,119424.57286432161,63.768844221105525
2022-10-15 16:00:00+00:00,11.521649512938144,3.6432475589587643,4.400721599329899,211.21134020618555,0.0,0.0,982.9352612041243,0.0,260.85800169999914,32085.103092783505,70.30412371134021
2022-10-15 17:00:00+00:00,11.429591908469385,3.8896287168979597,4.782550950653066,213.8265306122449,0.0,0.0,983.0831840658158,0.0,260.85800169999914,1303.0102040816328,72.94897959183673
2022-10-15 18:00:00+00:00,11.651401743084119,5.066835714280369,6.277289620149537,206.7336448598131,0.0,0.0,983.3694127140193,0.0,260.8580016999991,0.0,70.06542056074767
2022-10-15 19:00:00+00:00,11.344131371549299,5.444974846680747,6.768873125117368,200.5305164319249,0.0,0.0,983.4276988431927,0.0,260.8580016999991,0.0,74.76525821596245
2022-10-15 20:00:00+00:00,10.956521596859906,5.315333520748793,6.607825979512072,196.77294685990339,0.0,0.0,983.5751056734302,0.0,260.8580016999991,0.0,77.14975845410628
2022-10-15 21:00:00+00:00,10.32027033189189,5.098043430527028,6.350878251675677,196.8108108108108,0.0,0.0,983.7482765831082,0.0,260.8580016999993,0.0,81.33783783783784
2022-10-15 22:00:00+00:00,10.3085857549495,5.67207901290404,7.04984837222727,202.17676767676767,0.0,0.0,983.8773085474742,0.0,260.85800169999914,0.0,80.91919191919192
2022-10-15 23:00:00+00:00,9.826569976497588,5.144533520144928,6.351594106067631,206.7584541062802,0.0,0.0,984.0639733951699,0.0,260.8580016999991,0.0,82.07246376811594
2022-10-16 00:00:00+00:00,9.719339555018875,5.210324721504717,6.396650837382078,203.47169811320754,0.0,0.0,984.0816866320748,0.0,260.8580016999991,0.0,84.58018867924528
2022-10-16 01:00:00+00:00,9.952136756905984,6.188454913247862,7.706666567367523,194.13675213675214,0.0,0.0,984.6001931230768,0.0,260.8580016999995,0.0,80.78632478632478
2022-10-16 02:00:00+00:00,9.709815932282206,5.198225954582824,6.526748372049081,176.47852760736197,0.0,0.0,985.2890875889567,0.0,260.85800169999925,0.0,79.96932515337423
2022-10-16 03:00:00+00:00,8.966956603017389,3.888640144652174,4.984695588200003,157.96521739130435,0.0,0.0,986.496681275652,0.0,260.8580016999995,0.0,82.81739130434782
2022-10-16 04:00:00+00:00,8.505882341717646,3.332131895629411,4.211999959282354,156.31176470588235,0.0,0.0,988.015372244118,0.0,260.8580016999992,0.0,86.25882352941177
2022-10-16 05:00:00+00:00,7.988648705740535,2.8910379396864854,3.663729688378381,136.6216216216216,0.0,0.0,989.3547313810813,0.0,260.85800169999914,1.837837837837838,87.58918918918918
2022-10-16 06:00:00+00:00,7.490196111274504,2.767621671500001,3.54249995722549,170.11764705882354,0.0,0.0,990.426314112745,0.0,260.8580016999991,6252.892156862745,89.17647058823529
2022-10-16 07:00:00+00:00,7.631481530365739,3.1472519730555564,3.9784721711574114,167.1064814814815,0.0,0.0,991.6006896407408,0.0,260.8580016999991,38960.648148148146,88.76851851851852
2022-10-16 08:00:00+00:00,9.029357800830272,4.0096386747660535,5.16784396643578,154.41284403669724,0.03211009174311927,0.0,992.5895382954131,0.0,260.8580016999991,107569.35779816513,81.41743119266054
2022-10-16 09:00:00+00:00,10.462189109512435,4.081230010597013,5.209104385089554,147.08457711442787,0.43283582089552236,0.0,993.3836748885573,0.0,260.85800169999914,145443.23383084577,74.8457711442786
2022-10-16 10:00:00+00:00,11.40560750415888,3.964813239158879,5.088084038322433,135.57476635514018,1.7383177570093458,0.0,994.2441708570093,0.0,260.8580016999991,285741.5887850467,69.25700934579439
2022-10-16 11:00:00+00:00,12.496789017844035,2.5195762491238534,3.2471559102431224,80.48165137614679,1.81651376146789,0.0,994.4830210266053,0.0,260.8580016999991,309189.2660550459,59.57798165137615
